link,title,date,text,commodity,commodity_score
https://tass.ru/proisshestviya/18651899,У прибывшего в Казань из Дубая пассажира нашли шесть часов Rolex,2023-09-04 12:00:00,"КАЗАНЬ, 4 сентября.                         /              ТАСС       /.          Таможенники обнаружили шесть наручных часов Rolex общей стоимостью 10 млн рублей под одеждой пассажира, прибывшего в Казань авиарейсом из Дубая.               Таким образом нарушитель пытался избежать уплаты таможенных платежей в размере 3 млн рублей, сообщает пресс-служба                    Федеральной таможенной службы            .                         ""Инспекторы остановили 40-летнего россиянина на зеленом коридоре и при личном досмотре установили, что к животу и ногам мужчина примотал скотчем швейцарские часы класса люкс, а также пластиковые фирменные карты и визитницы от изделий с наименованием модели и серийным номером"", - говорится в сообщении.                              Таможенная экспертиза установила, что все часы оригинальные, изготовлены из нержавеющей стали и сплава золота 750 пробы.                              В отношении гражданина возбуждено два уголовных дела по ч. 1 ст. 226.1 УК РФ (контрабанда стратегически важных товаров) и ч. 1 ст. 194 УК РФ (уклонение от уплаты таможенных платежей).",золото,
https://tass.ru/ekonomika/18651015,Цены бензина Аи-95 и летнего дизеля на бирже вновь обновили рекорд,2023-09-04 12:00:00,"МОСКВА, 4 сентября.                         /              ТАСС       /.               Биржевая стоимость бензина марки ""Премиум-95"" и летнего дизельного топлива в европейской части России по итогам торгов в понедельник вновь обновила исторический максимум.          Это следует из данных       Санкт-Петербургской международной товарно-сырьевой биржи      .                  Цена бензина Аи-95 выросла за день на 0,35%, до 75,03 тыс. рублей за тонну, что является новым рекордом.               Его стоимость держится на рекордных уровнях с 23 августа.                  Летнее дизельное топливо подорожало на 0,41%, до 68,278 тыс. рублей за тонну, обновляя рекорд второй торговый день подряд.                        Цена бензина Аи-92 подросла на 0,28%, до 64,814 тыс. рублей за тонну, и вплотную приблизилась к историческому максимуму, достигнутому в конце июля (64,879 тыс. рублей за тонну).                         Стоимость топлива для реактивных двигателей (авиакеросина) уменьшилась на 4,55%, до 65,894 тыс. рублей за тонну, топочного мазута - увеличилась на 0,82%, до 34,188 тыс. рублей за тонну.                        Цена сжиженных углеводородных газов (СУГ) выросла на 4,24%, до 30,674 тыс. рублей за тонну.                   На Урале и в Сибири, где находятся основные производители СУГ, этот вид топлива подорожал на 4,87%, до 25,297 тыс. рублей за тонну.",газ;этан;бензин;нафта;мазут,
https://tass.ru/ekonomika/18654303,"""Сколково"" представит на форуме ""Электрические сети"" комплексные решения ""SK навигатор""",2023-09-04 12:00:00,"МОСКВА, 4 сентября.                         /              ТАСС       /.          Кластер энергоэффективных технологий ""              Сколково       "" (группа              ВЭБ.РФ       ) намерен представить более 70 продуктов и интегрированных решений своих резидентов, объединенных платформой ""SK навигатор"", на форуме ""Электрические сети"", который состоится в Москве 5-8 сентября.          Как сообщили в пресс-службе ""              Сколково       "", среди разработок - цифровые распределительные устройства, энергоэффективный трансформатор с магнитной системой из аморфной стали или, например, устройство для борьбы с перебоями в электросети для владельцев загородных домов.                     ""Платформа ""SK навигатор"" - это открытая архитектура технологических решений: от подключаемого оборудования до диспетчеризации, приложений, аналитики и сервисов.                   Кластер энергоэффективных технологий объединил более 750 технологических компаний по направлениям: нефтегаз, энергетика, транспорт, городская среда, экология и промышленная безопасность"", - отметили в пресс-службе.                     По направлению ""SK навигатор/подстанции"" будут представлены цифровые комплектные распределительные устройства 6-10 кВ с повышенными эксплуатационными характеристиками.               Они уже работают на объектах таких компаний, как       Росатом      , ""       Роснефть      "",       СУЭК      , ""       Алроса      "" и другие.            Отдельная разработка - энергоэффективный силовой трансформатор с магнитной системой из аморфной стали, позволяющий существенно снизить потери электроэнергии.          18 таких трансформаторов установлены на подстанциях ""       Россети      "".                  Направление ""SK навигатор/распредсети"" представит линейка продуктов для мониторинга и управления распределительными сетями 6-35 кВ.               Эта система включает индикаторы короткого замыкания (ИКЗ) для поиска и определения мест повреждения, а также дистанционно управляемые разъединители для отключения участка сети. ИКЗ поставляются в более 30 стран мира.       Еще один вид продукции - пункты коммерческого учета электроэнергии на базе цифровых измерительных трансформаторов тока и напряжения собственной разработки.               Система может определять места повреждения линий и вести дистанционный мониторинг.                                 В направлении ""SK навигатор/микрогрид"" ""                           Сколково       "" представит автономное устройство для решения проблем с перебоями в электросети для владельцев загородных домов и квартир, не требующее ни расходников, ни топлива, и управляемое через мобильное приложение.          Будут представлены и электрозарядные станции постоянного и переменного тока для зарядки электротранспорта в городе.      Число произведенных станций превышает 2 000, они применимы для более чем 500 типов электромобилей.                  ""Платформа ""SK навигатор"" позволит малым технологическим компаниям на первом этапе объединиться в производственные кооперации и начать путь развития сильного единого технологического бренда, повторяя лучшие практики развития инноваций и бизнеса ушедших с российского рынка западных корпораций.                    Реализуя платформу ""SK навигатор"", мы хотим достичь мультипликативных эффектов в части роста качества выпускаемой продукции при масштабировании, выручки, инвестиционной привлекательности каждого участника, таким образом формируя хороший задел для будущего технологического холдинга - вендора"", - отметил вице-президент, исполнительный директор кластера энергоэффективных технологий фонда ""              Сколково       ""              Алексей Паршиков       .                     О центре                        ""                           Сколково       "" - крупнейший инновационный центр России.          Стартапы, развивающие бизнес при его поддержке, поставляют отечественную высокотехнологичную продукцию для промышленности, медицины, транспорта, сферы информационных технологий и многих других.          Технологические компании кластера энергоэффективных технологий ""              Сколково       "", которые не один год развивают продукты на российском и международном рынках, объединяются на платформе в производственные кооперации.      Они начинают работать на рынке под брендом ""SK навигатор"" с едиными техническими и коммерческими политиками.       Таким образом, резиденты кластера получают еще больший потенциал масштабирования и коммерциализации продуктов, а рынки энергетики, недвижимости, промышленности и нефтегазовой отрасли - конкурентные решения, способные закрыть большинство отраслевых задач.",сталь,
https://rg.ru/2023/09/04/reg-cfo/v-moskve-sozdany-neobhodimye-rezervy-po-toplivu-i-moshchnosti-v-preddverii-zimy.html,В Москве созданы необходимые резервы по топливу и мощности в преддверии зимы,2023-09-04 12:00:00,"04.09.2023 15:08             В рамках подготовки к осенне-зимнему периоду в столице созданы необходимые резервы по топливу и мощности ресурсоснабжающих компаний.           Об этом сообщил заместитель мэра в правительстве Москвы                      Петр Бирюков           .                              ""В настоящее время все городские системы ресурсоснабжения имеют необходимый резерв мощности, который позволяет в полном объеме обеспечивать потребность развития инфраструктуры с учетом строительства жилого фонда, объектов социальной сферы и транспорта, - отметил             Петр Бирюков                          .             - Резерв по тепловой мощности составляет 47%, газоснабжению - 17%, водоснабжению - 53%, электросетям - 19% и системе водоотведения - 33%"".                             Он отметил, что созданы резервы по топливу - 291 тыс. тонн по углю, 379 тыс. тонн по мазуту и 21,5 тыс. тонн по дизельному топливу.                             Отметим, что благодаря своевременной и качественной подготовке уже более 11 лет подряд отопительные сезоны в Москве проходят без серьезных аварий и отключений.                      Для организации бесперебойного ресурсоснабжения и оперативного реагирования на возможные нештатные ситуации подготовлены 1,5 тыс. аварийных бригад.          Все они оснащены специализированной техникой, аварийными источниками электро- и теплоснабжения.",уголь;нафта;мазут,
https://1prime.ru/gas/20230904/841652483.html,Эксперты заявили о заинтересованности ЕС в турецком газовом хабе,2023-09-04 12:00:00,"МОСКВА, 4 сен —             ПРАЙМ            .                       Страны Евросоюза, столкнувшиеся с дефицитом газа, нуждаются в поставках голубого топлива из России через турецкий газовый хаб, считают опрошенные                              РИА Новости                  эксперты.                                                                            Ранее в понедельник в Сочи прошли переговоры президентов РФ и Турции           Владимира Путина                                    и           Реджепа Тайипа Эрдогана                                    , где в том числе обсуждался проект по созданию газового хаба в Турции.                                         Путин                  по итогам переговоров заявил, что ""                              Газпром                  "" уже передал турецкой газовой компании                              Botas                  проект ""дорожной карты"".                              ""Очевидно, что в Европе сформировался дефицит газа и рынок будет рад любым дополнительным объемам"", — сказал агентству замглавы                         Фонда национальной энергетической безопасности                      Алексей Гривач         .                                                                                                                                                                                                                                           С ним согласен                         Игбал Гулиев         , замдиректора                  Международного института энергетической политики и дипломатии                      МГИМО         .                   ""Для РФ турецкий газовый хаб — это хорошая возможность лишить российской прописки наш газ и благополучно его направить европейским поставщикам, которые нуждаются в поставках по ценам дешевле, чем американский СПГ"", — добавил он.                        Гривач          также отметил, что некоторые элементы газового хаба уже функционируют — например, разменные операции и бронирование инфраструктуры европейскими покупателями газа на территории Турции.                          Россия и Турция планируют запустить так называемый газовый хаб, чтобы компенсировать утраченный объем транзита сырья по взорванным ""Северным потокам"".                        В настоящее время параметры проекта хаба находятся в стадии обсуждения.",газ;спг,
https://rg.ru/2023/09/04/putin-s-erdoganom-obsuzhdaiut-v-sochi-ukrainskij-krizis-zernovuiu-sdelku-i-gazovyj-hab.html,"Путин с Эрдоганом обсуждают в Сочи украинский кризис, зерновую сделку и газовый хаб",2023-09-04 12:00:00,"04.09.2023 14:00             Президенты России и Турции           Владимир Путин                      и           Реджеп Тайип Эрдоган                      проводят сегодня           первую встречу          после почти годового перерыва. Для этого турецкий лидер специально прилетел в Сочи.           Владимир Путин          приехал к месту встречи первым и встретил автомобиль           Эрдогана          . Он приветствовал своего коллегу рукопожатием у крыльца санатория ""           Русь          "", где и проходят переговоры.                   ""Как вы добрались, все хорошо?"" - поинтересовался             Путин            .             Эрдоган            отметил, что путь был недолгим. ""Час 15 минут"", - сообщил он.             Главные темы беседы, о которых заявили оба президента в начале встречи, - зерновая сделка, украинский кризис и экономическое сотрудничество двух стран, в частности планы по строительству газового хаба и строительству                          АЭС ""Аккую             "".                                                    Путин           отметил хорошие темпы в отношениях Москвы и Анкары - в частности, по его словам, товарооборот двух стран в прошлом году увеличился на 86%.                ""В первом полугодии этого года позитивный тренд сохраняется"", - сказал российский лидер.                       Кроме того, Россия и Турция продолжают активное сотрудничество в энергетике.                ""Достигнуты договоренности между основными поставщиками и потребителями с обеих сторон.           Я надеюсь, что так оно и будет, в ближайшее время мы будем свидетелями этого"", - сообщил российский президент.                                Путин           отдельно добавил, что проект                      АЭС ""Аккую           "" в Турции идет по плану, пуск первого энергоблока состоится в 2024 году.                       Президент России также выразил надежду, что в ближайшее время будут завершены переговоры по созданию ""газового хаба"".                             Напомним, что примерно год назад                              Путин                  и                              Эрдоган                  заявили, что в Турции появится хаб для продажи газа в Европу.                                         ""Я надеюсь, в ближайшее время завершим переговоры по созданию газового хаба в Турции для того, чтобы сделать ситуацию в энергетике в регионе более стабильной и сбалансированной.                      И мне кажется, это пойдет на пользу"", - сказал российский президент.                И, конечно, одна из самых обсуждаемых тем накануне встречи двух лидеров - судьба ""зерновой сделки"", в продлении которой так заинтересована Турция, и сам             Эрдоган            неоднократно об этом говорил.             ""Знаю, что намерены поднять вопросы по зерновой сделке.                   Мы открыты для переговоров по этому вопросу"", - отметил                          Путин             .                   Российский лидер также также сообщил, что будут обсуждаться ""вопросы, связанные с украинским кризисом"".                             Президент Турции в ответ заявил, что весь мир следит за этими переговорами в надежде на результат по ""зерновой сделке"".                      ""Они ждут, какой будет сегодня результат.                Я думаю, что сообщение, которое будет сделано на пресс-конференции по итогам наших встреч, станет шагом навстречу всему миру, особенно развивающимся африканским странам"", - выразил надежду                      Эрдоган           .                Тут стоит отметить, что Москва на всех уровнях придерживается достаточно жесткой позиции, которая заключается в том, что сделка не может быть возобновлена до выполнения обязательств перед российской стороной.                Есть ли у президента Турции в этом вопросе какие-то новые серьезные аргументы, покажут итоги этой встречи.",газ,
https://1prime.ru/oil/20230904/841644978.html,Цены на нефть стабильны на фоне тихих торгов,2023-09-04 12:00:00,"МОСКВА, 4 сен —             ПРАЙМ            .                Мировые цены на нефть в понедельник утром в целом практически не меняются, инвесторы проявляют осторожность на фоне отсутствия новых факторов для рынка и выходного дня в США, свидетельствуют данные торгов.                                                      По состоянию на 9.46 мск цена ноябрьских фьючерсов на нефть марки Brent снижалась на 0,06%, до 88,5 доллара за баррель, октябрьских фьючерсов на WTI — на 0,01%, до 85,54 доллара.                   На понедельник не запланировано важной макростатистики, а в США биржи будут закрыты в связи с выходным днем.             Поэтому инвесторы проявляют осторожность, продолжая оценивать базовые факторы рынка.                                                                                                                                                                                                                                       В целом котировки несколько стабилизируются после того, как показали в августе рост третий месяц подряд, в пятницу, первый день торгов сентября, стоимость нефти также увечились.                        Поддерживали стоимость нефти перспективы вокруг усилий стран                         ОПЕК+               по снижению добычи.                                       ""Предложение действительно будет ограничено, если Саудовская Аравия и ее союзники не отменят свой план сокращения добычи"", — приводит агентство                                          Блумберг                      слова аналитика                                 Chaos Research Institute                      в Шанхае                                 Чжоу Ми (Zhou Mi)                      .                        Эксперт также указывает на оптимизм по поводу спроса на нефть.",нефть wti;нефть brent,
https://www.kommersant.ru/doc/6197283,"Крупнейший литиевый производитель Albemarle близок к покупке австралийской Liontown за $4,3 млрд – Коммерсантъ",2023-09-04 12:00:00,"Американская                                   Albemarle Corp                  ., мировой лидер по добыче лития, близка к покупке австралийской горнодобывающей компании                           Liontown Resources                  .                              Последняя сообщила в понедельник, что она намерена принять предложение                           Albemarle                  по выкупу всех акций                           Liontown                  по цене 3 австралийских доллара за каждую.                        Таким образом, общая сумма сделки составит 6,6 млрд австралийских долларов ($4,3 млрд).                   Американская химическая компания уже несколько месяцев пытается приобрести                    Liontown            .              Первое предложение, сделанное              Albemarle       еще в марте нынешнего года, было отвергнуто советом директоров австралийской компании, который счел цену в 2,5 австралийских доллара за акцию неприемлемо низкой.      Нынешнее предложение       Albemarle      является уже четвертым и последним, заявила американская компания.                  После того как стало известно, что руководство                           Liontown                  намерено поддержать предложение                           Albemarle                  , акции австралийской горнодобывающей компании выросли на открытии торгов на 11,5%.                             Liontown       принадлежат два крупных месторождения лития на западе Австралии.          Начало добычи на флагманском проекте компании в Кэтлин-Вэлли запланировано на середину 2024 года.          Это одно из крупнейших и высокосортных месторождений лития в твердых породах в мире.      Кирилл Сарханянц",литий,
https://www.rbc.ru/rbcfreenews/64f5b8719a7947eef1a1afe7,Путин оценил время для завершения переговоров по газовому хабу в Турции,2023-09-04 12:00:00,"Президент России                           Владимир Путин            на встрече с турецким президентом                    Реджепом Тайипом Эрдоганом            заявил, что рассчитывает на скорое завершение переговоров по созданию газового хаба в Турции.              РБК      вел       трансляцию      встречи.                  «Я надеюсь, в ближайшее время завершим переговоры по созданию газового хаба в Турции для того, чтобы сделать ситуацию в энергетике в регионе более стабильной и сбалансированной.                   И мне кажется, это пойдет на пользу», — сказал              Путин       .               Российский президент           предложил          создать в Турции газовый хаб для поставок в Европу в октябре прошлого года.                   Он отметил, что это позволило бы возместить утраченный объем транзита по балтийским газопроводам «Северный поток» — они были взорваны в сентябре 2022 года.                         Путин             объяснил        тогда, что Россия выбрала Турцию в качестве перевалочного пункта для поставок газа в Европу, так как работать напрямую с европейскими партнерами очень сложно. Он отметил, что с Турцией работать проще, так как         Эрдоган        — «человек слова».               Турецкий президент поддержал идею и           предложил          разместить хаб во Фракии — северо-западной части республики, где находится Стамбул.              В декабре прошлого года глава «              Газпрома       »              Алексей Миллер            сообщил        о начале работ над проектом.               В начале апреля министр энергетики Турции                    Фатих Донмез            рассказал        , что правительство страны приняло первые законодательные решения, которые должны упростить работу нефтегазовых компаний в рамках газового хаба.          В мае он         заявил        , что проект заработает в течение года.",газ,
https://www.vedomosti.ru/economics/news/2023/09/04/993420-rossiya-uskorit-stroitelstvo-sila-sibiri-2,Россия может ускорить строительство газопровода «Сила Сибири-2»,2023-09-04 12:00:00,"Россия рассматривает возможность ускорить строительство дальневосточного маршрута, а также магистрального газопровода «Сила Сибири-2».                 Об этом                   заявил                  президент РФ                                  Владимир Путин                 на совещании по реализации проекта «Мурманский СПГ».                                                                                      Президент отметил востребованность стратегических нефте- и газопроводов «Сила Сибири», «Восточная Сибирь – Тихий океан» (ВСТО), «Турецкий поток».                                                                                             «Учитывая хорошие перспективы для расширения сотрудничества с дружественными странами, рассматриваем возможность ускорить строительство дальневосточного маршрута, а также магистрального газопровода «Сила Сибири-2»», – сказал                 Путин                                  .                                                                                                                                                                         Глава государства добавил, что прорабатывается и проект газового хаба в Турции.                                                                                                      Путин                                  подчеркнул, что главная задача топливно-энергетического комплекса (ТЭК) состоит в «обеспечении именно собственных нужд нашей страны», включая продолжение программы газификации, поддержание баланса между рентабельностью добычи, переработки, розничной торговли и доступностью продуктов и услуг, а также недопущение ценовых скачков.                                                                                             В сфере добычи и переработки нефти и газа опорными для дальнейшего развития ТЭКа                 Путин                                  назвал проекты «                 Восток Ойл                                  », «                 Ямал СПГ                                  », «                 Арктик СПГ-2                                  »,                 Амурского газоперерабатывающего завода                                  и газохимического комплекса, сахалинские проекты.                                                                              4 сентября в ходе встречи с лидером Турции                 Реджепом Тайипом Эрдоганом                         Путин                сказал, что с Россия является ответственным поставщиком газа.                                                                                             По словам президента, Россия готова экспортировать транзитом через Турцию газ потребителям в третьи страны, в которых есть заинтересованные партнеры. Для этого было предложено создать в Турции газовый хаб.                                                                                             13 июня                 Путин                                           подписал                закон о ратификации межправительственного соглашения с Китаем о сотрудничестве в сфере поставок природного газа из России в КНР по дальневосточному маршруту.                                                                                             Россия и Китай подписали межправительственное соглашение о поставках газа по «дальневосточному» маршруту 31 января 2023 г. Согласно документу, трансграничный участок газопровода будет начинаться на газоизмерительной станции (ГИС) в России в районе Дальнереченска и заканчиваться на стартовой станции «Хулинь» в Китае (не включает в себя ГИС и стартовую станцию). «                 Газпром                » отвечает за проектирование, строительство и эксплуатацию участка на территории России, а                 КННК                – на территории Китая.                                                                                                                        Не слухи, а факты: читайте в                       Telegram-канале                                              «                       Ведомостей                                              »                                                                                                                                                                           Кроме того, в феврале 2022 г. «                 Газпром                                  » заключил с Китаем второй долгосрочный договор купли-продажи газа.                 Таким образом, по дальневосточному маршруту поставки газа в Китай составят 10 млрд куб. м в год.                                              Также «                                                         Газпром                                      » ведет переговоры по поставкам 50 млрд куб. м газа в Китай через Монголию, проектирование газопровода уже ведется.                                                                                                                        Ранее в «                 Газпроме                                  » заявили, что Россия может стать крупнейшим поставщиком газа в Китай уже в ближайшем будущем.                 В 2022 г. Россия поставила в Китай по газопроводу «Сила Сибири» рекордные 15,5 млрд куб. м газа.                                   Ожидается, что к 2024 г. объем экспорта по газопроводу должен вырасти до 38 млрд куб. м в год, а с учетом дальневосточного маршрута и поставок газа в Китай через Монголию – до почти 100 млрд куб. м в год.",газ,
https://1prime.ru/oil/20230904/841652508.html,"Цена нефти Brent может подняться выше 100 долларов, считает эксперт",2023-09-04 12:00:00,"МОСКВА, 4 сен —             ПРАЙМ            .                       Цена на нефть марки Brent вполне может подняться к концу года выше 100 долларов за баррель и даже достичь 120-150 долларов, поделился прогнозом директор научного центра ""                              Ансельм                  ""                              Максим Канищев                  .                                                            По его мнению, сейчас на рынок действуют такие факторы, как падение валютных резервов Саудовской Аравии до самого низкого уровня с 2009 года и высокий курс доллара в России, что делает выгодным для этих стран сокращение добычи и поддержание высоких цен на нефть.                  Еще один фактор — мировые запасы нефти на самом низком уровне за последние 6 лет.                              ""Три этих фактора в совокупности толкают цены вверх, они уже выросли на 15% с конца июня.                        Более того, любое потрясение рынка — аварии, катаклизмы и так далее, приведет к скачкообразному росту цены нефти.                  Плюс — на пороге зима, поэтому не удивлюсь, если к концу года цена на нефть перепрыгнет стодолларовую отметку и достигнет 120-150 долларов за баррель"", — прокомментировал                  Канищев         .                                                                                                                                                                                                                                           Цены ноябрьских фьючерсов Brent сейчас находятся на самых высоких уровнях с начала лета.                               Если в июне они торговались в коридоре 72-77 долларов за баррель, то сейчас — немного ниже 90 долларов.                              По состоянию на 17.15 мск котировки растут на 0,26%, до 88,77 долларов.                                                         ОПЕК+               с ноября перешел к сокращению добычи нефти на 2 миллиона баррелей в сутки от уровня, который был максимально возможным для августа.                  Это решение действует до конца 2023 года.                   На предыдущей министерской встрече, которая состоялась 4 июня, альянс продлил свою сделку на 2024 год, углубив сокращения еще на 1,4 миллиона баррелей.                  При этом мониторинговый комитет в начале августа не рекомендовал изменения сделки.                                         Помимо квот, некоторые страны в этом году начали добровольно сокращать добычу.                  Среди них — Россия и Саудовская Аравия, уменьшающие нефтепроизводство на 500 тысяч баррелей в сутки с марта и с мая соответственно.                   Кроме того, Эр-Рияд объявил об усилении своего сокращения на июль на 1 миллион баррелей в сутки, а затем продлил его на август и сентябрь.                               Россия, в свою очередь, в августе добровольно сокращала экспорт нефти на 500 тысяч баррелей в сутки, продолжает делать это в сентябре, но теперь на 300 тысяч баррелей.                                                                                                                                          Эти сокращения, по мнению опрошенных                         РИА Новости         экспертов, необходимы, чтобы поддерживать высокие, но стабильные цены на нефть.        Наиболее оптимальный коридор, при этом — 80-85 долларов за баррель.",нефть brent,
